acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
880,27/8/15,0,0,0,0
881,11/5/15,2,122.4803332,1,0
881,12/5/15,0,0,0,0
881,13/5/15,2,45.06978817,0,0
882,10/11/14,0,0,0,0
882,11/11/14,0,0,0,0
882,12/11/14,0,0,0,0
882,13/11/14,0,0,0,0
882,14/11/14,0,0,0,0
882,15/11/14,0,0,0,0
882,16/11/14,0,0,0,0
882,17/11/14,0,0,0,0
882,18/11/14,0,0,0,0
882,19/11/14,0,0,0,0
882,20/11/14,2,36.2620155,0,0
882,21/11/14,0,0,0,0
882,22/11/14,0,0,0,0
882,23/11/14,0,0,0,0
882,24/11/14,0,0,0,0
882,25/11/14,0,0,0,0
882,26/11/14,0,0,0,0
882,27/11/14,0,0,0,0
882,28/11/14,0,0,0,0
882,29/11/14,0,0,0,0
882,30/11/14,0,0,0,0
882,1/12/14,0,0,0,0
882,2/12/14,0,0,0,0
882,3/12/14,0,0,0,0
882,4/12/14,0,0,0,0
882,5/12/14,0,0,0,0
882,6/12/14,0,0,0,0
882,7/12/14,0,0,0,0
882,8/12/14,0,0,0,0
882,9/12/14,0,0,0,0
882,10/12/14,0,0,0,0
882,11/12/14,0,0,0,0
882,12/12/14,0,0,0,0
882,13/12/14,0,0,0,0
882,14/12/14,0,0,0,0
882,15/12/14,0,0,0,0
882,16/12/14,0,0,0,0
883,19/7/15,0,0,0,0
883,20/7/15,0,0,0,0
883,21/7/15,0,0,0,0
883,22/7/15,0,0,0,0
883,23/7/15,2,130.9541897,2,0
883,24/7/15,1,5.435044167,0,0
883,25/7/15,2,99.00132117,1,0
883,27/7/15,1,212.6567765,3,0
883,28/7/15,0,0,0,0
883,29/7/15,1,46.8254835,2,0
883,30/7/15,1,243.9078438,2,0
883,31/7/15,2,31.12458167,0,0
883,1/8/15,0,0,0,0
883,2/8/15,2,66.67646017,1,0
883,3/8/15,0,0,0,0
883,4/8/15,0,0,0,0
883,5/8/15,1,100.8146653,0,0
883,6/8/15,1,16.635858,0,0
883,7/8/15,1,2.750888667,0,0
883,8/8/15,0,0,0,0
883,9/8/15,1,133.937594,4,0
883,10/8/15,1,231.6366413,2,0
883,11/8/15,0,0,0,0
883,12/8/15,0,0,0,0
883,13/8/15,0,0,0,0
883,14/8/15,0,0,0,0
883,15/8/15,0,0,0,0
883,16/8/15,0,0,0,0
883,17/8/15,0,0,0,0
883,18/8/15,0,0,0,0
883,19/8/15,0,0,0,0
883,20/8/15,0,0,0,0
883,21/8/15,0,0,0,0
883,22/8/15,0,0,0,0
883,23/8/15,0,0,0,0
883,24/8/15,0,0,0,0
883,25/8/15,0,0,0,0
883,26/8/15,0,0,0,0
883,27/8/15,0,0,0,0
885,16/7/15,2,259.8323427,4,0
885,17/7/15,0,0,0,0
885,18/7/15,0,0,0,0
885,19/7/15,2,152.3904593,6,0
885,20/7/15,2,366.4313445,6,0
885,21/7/15,1,490.2169522,7,0
885,22/7/15,1,134.4955452,4,0
885,23/7/15,1,111.7731007,1,0
885,24/7/15,0,0,0,0
885,25/7/15,0,0,0,0
885,27/7/15,0,0,0,0
885,28/7/15,2,12.84394167,0,0
885,29/7/15,0,0,0,0
885,30/7/15,0,0,0,0
885,31/7/15,0,0,0,0
885,1/8/15,0,0,0,0
885,2/8/15,0,0,0,0
885,3/8/15,1,9.693790667,0,0
885,4/8/15,1,94.68006067,1,0
885,5/8/15,1,2.993624,0,0
885,6/8/15,0,0,0,0
885,7/8/15,0,0,0,0
885,8/8/15,0,0,0,0
885,9/8/15,0,0,0,0
885,10/8/15,0,0,0,0
885,11/8/15,0,0,0,0
885,12/8/15,0,0,0,0
885,13/8/15,0,0,0,0
885,14/8/15,0,0,0,0
885,15/8/15,0,0,0,0
885,16/8/15,0,0,0,0
885,17/8/15,0,0,0,0
885,18/8/15,0,0,0,0
885,19/8/15,0,0,0,0
885,20/8/15,0,0,0,0
885,21/8/15,0,0,0,0
885,22/8/15,0,0,0,0
885,23/8/15,0,0,0,0
885,24/8/15,0,0,0,0
885,25/8/15,0,0,0,0
885,26/8/15,1,23.63586933,0,0
885,27/8/15,1,51.31094983,0,0
886,8/5/15,2,8.729013833,0,0
886,9/5/15,3,32.3788805,0,0
886,10/5/15,0,0,0,0
886,11/5/15,0,0,0,0
886,12/5/15,2,12.06766233,0,0
887,8/6/15,0,0,0,0
887,9/6/15,0,0,0,0
887,10/6/15,1,6.229859833,0,0
887,11/6/15,0,0,0,0
887,12/6/15,1,23.994522,0,0
887,13/6/15,0,0,0,0
887,14/6/15,1,32.55803733,0,0
887,15/6/15,0,0,0,0
887,16/6/15,3,121.2540705,0,0
887,17/6/15,1,43.52374483,0,0
887,18/6/15,1,7.2398615,0,0
887,19/6/15,0,0,0,0
887,20/6/15,0,0,0,0
887,21/6/15,2,15.9206425,0,0
887,22/6/15,0,0,0,0
887,23/6/15,0,0,0,0
887,24/6/15,0,0,0,0
887,25/6/15,0,0,0,0
887,26/6/15,0,0,0,0
887,27/6/15,0,0,0,0
887,28/6/15,0,0,0,0
887,29/6/15,0,0,0,0
887,30/6/15,0,0,0,0
887,1/7/15,0,0,0,0
887,2/7/15,0,0,0,0
887,3/7/15,0,0,0,0
887,4/7/15,0,0,0,0
887,5/7/15,0,0,0,0
887,6/7/15,0,0,0,0
887,7/7/15,0,0,0,0
887,8/7/15,0,0,0,0
887,9/7/15,0,0,0,0
887,10/7/15,0,0,0,0
887,11/7/15,0,0,0,0
887,12/7/15,0,0,0,0
887,13/7/15,0,0,0,0
887,14/7/15,0,0,0,0
887,15/7/15,0,0,0,0
887,16/7/15,0,0,0,0
887,17/7/15,0,0,0,0
887,18/7/15,0,0,0,0
887,19/7/15,0,0,0,0
887,20/7/15,0,0,0,0
887,21/7/15,0,0,0,0
887,22/7/15,0,0,0,0
887,23/7/15,0,0,0,0
887,24/7/15,0,0,0,0
887,25/7/15,0,0,0,0
887,27/7/15,0,0,0,0
887,28/7/15,0,0,0,0
887,29/7/15,0,0,0,0
887,30/7/15,0,0,0,0
887,31/7/15,0,0,0,0
887,1/8/15,0,0,0,0
887,2/8/15,0,0,0,0
887,3/8/15,0,0,0,0
887,4/8/15,0,0,0,0
887,5/8/15,0,0,0,0
887,6/8/15,0,0,0,0
887,7/8/15,1,4.206050333,0,0
887,8/8/15,0,0,0,0
887,9/8/15,0,0,0,0
887,10/8/15,0,0,0,0
887,11/8/15,0,0,0,0
887,12/8/15,0,0,0,0
887,13/8/15,0,0,0,0
887,14/8/15,0,0,0,0
887,15/8/15,0,0,0,0
887,16/8/15,0,0,0,0
887,17/8/15,0,0,0,0
887,18/8/15,0,0,0,0
887,19/8/15,0,0,0,0
887,20/8/15,0,0,0,0
887,21/8/15,0,0,0,0
887,22/8/15,0,0,0,0
887,23/8/15,0,0,0,0
887,24/8/15,0,0,0,0
887,25/8/15,0,0,0,0
887,26/8/15,0,0,0,0
887,27/8/15,0,0,0,0
888,9/6/15,0,0,0,0
888,10/6/15,0,0,0,0
888,11/6/15,0,0,0,0
888,12/6/15,1,3.3880415,0,0
888,13/6/15,0,0,0,0
888,14/6/15,0,0,0,0
888,15/6/15,0,0,0,0
888,16/6/15,0,0,0,0
888,17/6/15,0,0,0,0
888,18/6/15,0,0,0,0
888,19/6/15,0,0,0,0
888,20/6/15,0,0,0,0
888,21/6/15,0,0,0,0
888,22/6/15,0,0,0,0
888,23/6/15,0,0,0,0
888,24/6/15,0,0,0,0
888,25/6/15,0,0,0,0
888,26/6/15,0,0,0,0
888,27/6/15,0,0,0,0
888,28/6/15,0,0,0,0
888,29/6/15,0,0,0,0
888,30/6/15,0,0,0,0
888,1/7/15,0,0,0,0
888,2/7/15,0,0,0,0
888,3/7/15,0,0,0,0
888,4/7/15,0,0,0,0
888,5/7/15,1,2.096236833,0,0
888,6/7/15,0,0,0,0
888,7/7/15,1,27.37887,0,0
888,8/7/15,0,0,0,0
888,9/7/15,0,0,0,0
888,10/7/15,0,0,0,0
888,11/7/15,0,0,0,0
888,12/7/15,0,0,0,0
888,13/7/15,0,0,0,0
888,14/7/15,0,0,0,0
888,15/7/15,0,0,0,0
888,16/7/15,0,0,0,0
888,17/7/15,0,0,0,0
888,18/7/15,0,0,0,0
888,19/7/15,0,0,0,0
888,20/7/15,0,0,0,0
888,21/7/15,0,0,0,0
888,22/7/15,0,0,0,0
888,23/7/15,0,0,0,0
888,24/7/15,0,0,0,0
888,25/7/15,0,0,0,0
888,27/7/15,0,0,0,0
888,28/7/15,0,0,0,0
888,29/7/15,0,0,0,0
888,30/7/15,0,0,0,0
888,31/7/15,0,0,0,0
888,1/8/15,0,0,0,0
888,2/8/15,0,0,0,0
888,3/8/15,0,0,0,0
888,4/8/15,0,0,0,0
888,5/8/15,0,0,0,0
888,6/8/15,0,0,0,0
888,7/8/15,0,0,0,0
888,8/8/15,0,0,0,0
888,9/8/15,0,0,0,0
888,10/8/15,0,0,0,0
888,11/8/15,0,0,0,0
888,12/8/15,0,0,0,0
888,13/8/15,0,0,0,0
888,14/8/15,1,8.124389167,0,0
888,15/8/15,0,0,0,0
888,16/8/15,0,0,0,0
888,17/8/15,0,0,0,0
888,18/8/15,0,0,0,0
888,19/8/15,0,0,0,0
888,20/8/15,0,0,0,0
888,21/8/15,0,0,0,0
888,22/8/15,0,0,0,0
888,23/8/15,0,0,0,0
888,24/8/15,0,0,0,0
888,25/8/15,0,0,0,0
888,26/8/15,0,0,0,0
888,27/8/15,0,0,0,0
890,10/11/14,1,15.14411917,0,0
891,9/7/15,2,4.372464667,0,0
891,10/7/15,0,0,0,0
891,11/7/15,0,0,0,0
891,12/7/15,0,0,0,0
891,13/7/15,0,0,0,0
891,14/7/15,0,0,0,0
892,10/11/14,2,61.06023283,0,0
892,11/11/14,0,0,0,0
893,21/8/15,0,0,0,0
893,22/8/15,0,0,0,0
893,23/8/15,0,0,0,0
893,24/8/15,0,0,0,0
893,25/8/15,1,3.922379,0,0
893,26/8/15,0,0,0,0
893,27/8/15,0,0,0,0
894,6/5/15,0,0,0,0
894,7/5/15,2,118.4357962,1,0
894,8/5/15,1,17.70617467,0,0
894,9/5/15,0,0,0,0
894,10/5/15,1,16.236349,0,0
894,11/5/15,0,0,0,0
895,14/11/14,2,73.2096135,0,0
895,15/11/14,5,422.1505778,4,0
895,16/11/14,0,0,0,0
895,17/11/14,0,0,0,0
895,18/11/14,0,0,0,0
896,8/12/14,0,0,0,0
896,9/12/14,0,0,0,0
896,10/12/14,1,2.336564833,0,0
896,11/12/14,0,0,0,0
896,12/12/14,0,0,0,0
896,13/12/14,1,7.586327833,0,0
896,14/12/14,0,0,0,0
896,15/12/14,0,0,0,0
896,16/12/14,0,0,0,0
896,17/12/14,0,0,0,0
896,18/12/14,0,0,0,0
896,19/12/14,0,0,0,0
896,20/12/14,0,0,0,0
896,21/12/14,0,0,0,0
896,22/12/14,0,0,0,0
896,23/12/14,0,0,0,0
896,24/12/14,0,0,0,0
896,25/12/14,0,0,0,0
896,26/12/14,0,0,0,0
896,27/12/14,0,0,0,0
896,28/12/14,0,0,0,0
896,29/12/14,0,0,0,0
896,30/12/14,0,0,0,0
896,31/12/14,0,0,0,0
896,1/1/15,0,0,0,0
896,2/1/15,0,0,0,0
896,3/1/15,0,0,0,0
896,4/1/15,0,0,0,0
896,5/1/15,1,16.29086783,0,0
896,6/1/15,1,105.9490335,1,0
896,7/1/15,0,0,0,0
896,8/1/15,0,0,0,0
896,9/1/15,0,0,0,0
896,10/1/15,0,0,0,0
896,11/1/15,0,0,0,0
896,12/1/15,1,294.5752063,2,0
896,13/1/15,1,35.13498833,0,0
896,14/1/15,1,21.2059655,0,0
896,15/1/15,0,0,0,0
896,16/1/15,0,0,0,0
896,17/1/15,0,0,0,0
896,18/1/15,0,0,0,0
896,19/1/15,0,0,0,0
896,20/1/15,0,0,0,0
896,21/1/15,0,0,0,0
896,22/1/15,0,0,0,0
896,23/1/15,0,0,0,0
896,24/1/15,0,0,0,0
896,25/1/15,0,0,0,0
896,26/1/15,0,0,0,0
896,27/1/15,0,0,0,0
896,28/1/15,0,0,0,0
896,29/1/15,0,0,0,0
896,30/1/15,1,18.4717905,0,0
896,31/1/15,0,0,0,0
896,1/2/15,0,0,0,0
896,2/2/15,2,120.534361,1,0
896,3/2/15,1,124.6348227,1,0
896,4/2/15,0,0,0,0
896,5/2/15,0,0,0,0
896,6/2/15,0,0,0,0
896,7/2/15,0,0,0,0
896,8/2/15,0,0,0,0
896,9/2/15,0,0,0,0
896,10/2/15,0,0,0,0
896,11/2/15,1,69.21258733,0,0
896,12/2/15,0,0,0,0
896,13/2/15,0,0,0,0
896,14/2/15,0,0,0,0
896,15/2/15,0,0,0,0
896,16/2/15,0,0,0,0
896,17/2/15,0,0,0,0
896,18/2/15,0,0,0,0
896,19/2/15,0,0,0,0
896,20/2/15,0,0,0,0
896,21/2/15,0,0,0,0
896,22/2/15,0,0,0,0
896,23/2/15,0,0,0,0
896,24/2/15,0,0,0,0
896,25/2/15,0,0,0,0
896,26/2/15,0,0,0,0
896,27/2/15,0,0,0,0
896,28/2/15,0,0,0,0
896,1/3/15,0,0,0,0
896,2/3/15,0,0,0,0
896,3/3/15,0,0,0,0
896,4/3/15,0,0,0,0
896,5/3/15,0,0,0,0
896,6/3/15,0,0,0,0
896,7/3/15,0,0,0,0
896,8/3/15,0,0,0,0
896,9/3/15,0,0,0,0
896,10/3/15,0,0,0,0
896,11/3/15,0,0,0,0
896,12/3/15,0,0,0,0
896,13/3/15,0,0,0,0
896,14/3/15,0,0,0,0
896,15/3/15,0,0,0,0
896,16/3/15,0,0,0,0
896,17/3/15,0,0,0,0
896,18/3/15,0,0,0,0
896,19/3/15,0,0,0,0
896,20/3/15,0,0,0,0
896,21/3/15,0,0,0,0
896,22/3/15,0,0,0,0
896,23/3/15,0,0,0,0
896,24/3/15,0,0,0,0
896,25/3/15,0,0,0,0
896,26/3/15,0,0,0,0
896,27/3/15,0,0,0,0
896,28/3/15,0,0,0,0
896,29/3/15,0,0,0,0
896,30/3/15,0,0,0,0
896,31/3/15,0,0,0,0
896,1/4/15,0,0,0,0
896,2/4/15,0,0,0,0
896,3/4/15,0,0,0,0
896,4/4/15,0,0,0,0
896,5/4/15,0,0,0,0
896,6/4/15,0,0,0,0
896,7/4/15,0,0,0,0
896,8/4/15,0,0,0,0
896,9/4/15,0,0,0,0
896,10/4/15,0,0,0,0
896,11/4/15,0,0,0,0
896,12/4/15,0,0,0,0
896,13/4/15,0,0,0,0
896,14/4/15,0,0,0,0
896,15/4/15,0,0,0,0
896,16/4/15,0,0,0,0
896,17/4/15,0,0,0,0
896,18/4/15,0,0,0,0
896,19/4/15,0,0,0,0
896,20/4/15,0,0,0,0
896,21/4/15,0,0,0,0
896,22/4/15,0,0,0,0
896,23/4/15,0,0,0,0
896,24/4/15,0,0,0,0
896,25/4/15,0,0,0,0
896,26/4/15,0,0,0,0
896,27/4/15,0,0,0,0
896,28/4/15,0,0,0,0
896,29/4/15,0,0,0,0
896,30/4/15,0,0,0,0
896,1/5/15,0,0,0,0
896,2/5/15,0,0,0,0
896,3/5/15,0,0,0,0
896,4/5/15,0,0,0,0
896,5/5/15,0,0,0,0
896,6/5/15,0,0,0,0
896,7/5/15,0,0,0,0
896,8/5/15,0,0,0,0
896,9/5/15,0,0,0,0
896,10/5/15,0,0,0,0
896,11/5/15,0,0,0,0
896,12/5/15,0,0,0,0
896,13/5/15,0,0,0,0
896,14/5/15,0,0,0,0
896,15/5/15,0,0,0,0
896,16/5/15,0,0,0,0
896,17/5/15,0,0,0,0
896,18/5/15,0,0,0,0
896,19/5/15,0,0,0,0
896,20/5/15,0,0,0,0
896,21/5/15,0,0,0,0
896,22/5/15,0,0,0,0
896,23/5/15,0,0,0,0
896,24/5/15,0,0,0,0
896,25/5/15,0,0,0,0
896,26/5/15,0,0,0,0
896,27/5/15,0,0,0,0
896,28/5/15,0,0,0,0
896,29/5/15,0,0,0,0
896,30/5/15,0,0,0,0
896,31/5/15,0,0,0,0
896,1/6/15,0,0,0,0
896,2/6/15,0,0,0,0
896,3/6/15,0,0,0,0
896,4/6/15,0,0,0,0
896,5/6/15,0,0,0,0
896,6/6/15,0,0,0,0
896,7/6/15,0,0,0,0
896,8/6/15,0,0,0,0
896,9/6/15,0,0,0,0
896,10/6/15,0,0,0,0
896,11/6/15,0,0,0,0
896,12/6/15,0,0,0,0
896,13/6/15,0,0,0,0
896,14/6/15,0,0,0,0
896,15/6/15,0,0,0,0
896,16/6/15,0,0,0,0
896,17/6/15,0,0,0,0
896,18/6/15,0,0,0,0
896,19/6/15,0,0,0,0
896,20/6/15,0,0,0,0
896,21/6/15,0,0,0,0
896,22/6/15,0,0,0,0
896,23/6/15,0,0,0,0
896,24/6/15,0,0,0,0
896,25/6/15,0,0,0,0
896,26/6/15,0,0,0,0
896,27/6/15,0,0,0,0
896,28/6/15,0,0,0,0
896,29/6/15,0,0,0,0
896,30/6/15,0,0,0,0
896,1/7/15,0,0,0,0
896,2/7/15,0,0,0,0
896,3/7/15,0,0,0,0
896,4/7/15,0,0,0,0
896,5/7/15,0,0,0,0
896,6/7/15,0,0,0,0
896,7/7/15,0,0,0,0
896,8/7/15,0,0,0,0
896,9/7/15,0,0,0,0
896,10/7/15,0,0,0,0
896,11/7/15,0,0,0,0
896,12/7/15,0,0,0,0
896,13/7/15,0,0,0,0
896,14/7/15,0,0,0,0
896,15/7/15,0,0,0,0
896,16/7/15,0,0,0,0
896,17/7/15,0,0,0,0
896,18/7/15,0,0,0,0
896,19/7/15,0,0,0,0
896,20/7/15,0,0,0,0
896,21/7/15,0,0,0,0
896,22/7/15,0,0,0,0
896,23/7/15,0,0,0,0
896,24/7/15,0,0,0,0
896,25/7/15,0,0,0,0
896,27/7/15,0,0,0,0
896,28/7/15,0,0,0,0
896,29/7/15,0,0,0,0
896,30/7/15,0,0,0,0
896,31/7/15,0,0,0,0
896,1/8/15,0,0,0,0
896,2/8/15,0,0,0,0
896,3/8/15,0,0,0,0
896,4/8/15,0,0,0,0
896,5/8/15,0,0,0,0
896,6/8/15,0,0,0,0
896,7/8/15,0,0,0,0
896,8/8/15,0,0,0,0
896,9/8/15,0,0,0,0
896,10/8/15,0,0,0,0
896,11/8/15,0,0,0,0
896,12/8/15,0,0,0,0
896,13/8/15,0,0,0,0
896,14/8/15,0,0,0,0
896,15/8/15,0,0,0,0
896,16/8/15,0,0,0,0
896,17/8/15,0,0,0,0
896,18/8/15,0,0,0,0
896,19/8/15,0,0,0,0
896,20/8/15,0,0,0,0
896,21/8/15,0,0,0,0
896,22/8/15,0,0,0,0
896,23/8/15,0,0,0,0
896,24/8/15,0,0,0,0
896,25/8/15,0,0,0,0
896,26/8/15,0,0,0,0
896,27/8/15,0,0,0,0
897,8/6/15,0,0,0,0
897,9/6/15,0,0,0,0
897,10/6/15,0,0,0,0
897,11/6/15,0,0,0,0
897,12/6/15,1,22.08896567,0,0
897,13/6/15,0,0,0,0
897,14/6/15,0,0,0,0
897,15/6/15,0,0,0,0
897,16/6/15,0,0,0,0
897,17/6/15,0,0,0,0
897,18/6/15,0,0,0,0
897,19/6/15,0,0,0,0
897,20/6/15,0,0,0,0
897,21/6/15,0,0,0,0
897,22/6/15,0,0,0,0
897,23/6/15,0,0,0,0
897,24/6/15,0,0,0,0
897,25/6/15,0,0,0,0
897,26/6/15,0,0,0,0
897,27/6/15,0,0,0,0
897,28/6/15,0,0,0,0
897,29/6/15,0,0,0,0
897,30/6/15,0,0,0,0
897,1/7/15,0,0,0,0
897,2/7/15,0,0,0,0
897,3/7/15,0,0,0,0
897,4/7/15,0,0,0,0
897,5/7/15,0,0,0,0
897,6/7/15,0,0,0,0
897,7/7/15,0,0,0,0
897,8/7/15,0,0,0,0
897,9/7/15,0,0,0,0
897,10/7/15,0,0,0,0
897,11/7/15,0,0,0,0
897,12/7/15,0,0,0,0
897,13/7/15,0,0,0,0
897,14/7/15,0,0,0,0
898,18/7/15,2,14.90053183,0,0
898,19/7/15,0,0,0,0
898,20/7/15,0,0,0,0
898,21/7/15,0,0,0,0
898,22/7/15,0,0,0,0
898,23/7/15,0,0,0,0
899,11/3/15,0,0,0,0
899,12/3/15,0,0,0,0
899,13/3/15,0,0,0,0
899,14/3/15,0,0,0,0
899,15/3/15,0,0,0,0
899,16/3/15,0,0,0,0
900,10/1/15,0,0,0,0
900,11/1/15,0,0,0,0
900,12/1/15,0,0,0,0
900,13/1/15,0,0,0,0
900,14/1/15,0,0,0,0
900,15/1/15,0,0,0,0
900,16/1/15,0,0,0,0
900,17/1/15,0,0,0,0
900,18/1/15,0,0,0,0
900,19/1/15,0,0,0,0
900,20/1/15,0,0,0,0
900,21/1/15,0,0,0,0
900,22/1/15,0,0,0,0
900,23/1/15,0,0,0,0
900,24/1/15,1,45.37034533,0,0
900,25/1/15,0,0,0,0
900,26/1/15,0,0,0,0
900,27/1/15,0,0,0,0
900,28/1/15,0,0,0,0
900,29/1/15,0,0,0,0
900,30/1/15,0,0,0,0
900,31/1/15,0,0,0,0
900,1/2/15,0,0,0,0
900,2/2/15,0,0,0,0
900,3/2/15,0,0,0,0
900,4/2/15,0,0,0,0
900,5/2/15,0,0,0,0
900,6/2/15,0,0,0,0
900,7/2/15,0,0,0,0
900,8/2/15,0,0,0,0
900,9/2/15,0,0,0,0
900,10/2/15,0,0,0,0
900,11/2/15,0,0,0,0
900,12/2/15,0,0,0,0
900,13/2/15,0,0,0,0
900,14/2/15,0,0,0,0
900,15/2/15,0,0,0,0
900,16/2/15,0,0,0,0
900,11/5/15,0,0,0,0
900,12/5/15,0,0,0,0
900,13/5/15,0,0,0,0
900,14/5/15,0,0,0,0
900,15/5/15,0,0,0,0
900,16/5/15,0,0,0,0
900,17/5/15,0,0,0,0
900,18/5/15,0,0,0,0
900,19/5/15,2,56.20395783,1,0
900,20/5/15,1,109.2351063,0,0
900,21/5/15,0,0,0,0
900,22/5/15,0,0,0,0
900,23/5/15,0,0,0,0
900,24/5/15,0,0,0,0
900,25/5/15,0,0,0,0
900,26/5/15,0,0,0,0
900,27/5/15,0,0,0,0
900,28/5/15,0,0,0,0
900,29/5/15,0,0,0,0
900,30/5/15,0,0,0,0
900,31/5/15,0,0,0,0
900,1/6/15,0,0,0,0
900,2/6/15,0,0,0,0
900,3/6/15,0,0,0,0
900,4/6/15,0,0,0,0
900,5/6/15,0,0,0,0
900,6/6/15,0,0,0,0
900,7/6/15,0,0,0,0
900,8/6/15,0,0,0,0
900,9/6/15,0,0,0,0
900,10/6/15,0,0,0,0
900,11/6/15,0,0,0,0
900,12/6/15,0,0,0,0
900,13/6/15,0,0,0,0
900,14/6/15,0,0,0,0
900,15/6/15,0,0,0,0
900,16/6/15,0,0,0,0
900,17/6/15,0,0,0,0
900,18/6/15,0,0,0,0
900,19/6/15,0,0,0,0
900,20/6/15,0,0,0,0
900,21/6/15,0,0,0,0
900,22/6/15,0,0,0,0
900,23/6/15,0,0,0,0
900,24/6/15,0,0,0,0
900,25/6/15,0,0,0,0
900,26/6/15,0,0,0,0
900,27/6/15,0,0,0,0
900,28/6/15,0,0,0,0
900,29/6/15,0,0,0,0
900,30/6/15,0,0,0,0
900,1/7/15,0,0,0,0
900,2/7/15,0,0,0,0
900,3/7/15,0,0,0,0
900,4/7/15,0,0,0,0
900,5/7/15,0,0,0,0
900,6/7/15,0,0,0,0
900,7/7/15,0,0,0,0
900,8/7/15,0,0,0,0
900,9/7/15,0,0,0,0
900,10/7/15,0,0,0,0
900,11/7/15,0,0,0,0
900,12/7/15,0,0,0,0
900,13/7/15,0,0,0,0
900,14/7/15,0,0,0,0
900,15/7/15,0,0,0,0
900,16/7/15,0,0,0,0
900,17/7/15,0,0,0,0
900,18/7/15,0,0,0,0
900,19/7/15,0,0,0,0
900,20/7/15,0,0,0,0
900,21/7/15,0,0,0,0
900,22/7/15,0,0,0,0
900,23/7/15,0,0,0,0
900,24/7/15,0,0,0,0
900,25/7/15,0,0,0,0
900,27/7/15,0,0,0,0
900,28/7/15,0,0,0,0
900,29/7/15,0,0,0,0
900,30/7/15,0,0,0,0
900,31/7/15,0,0,0,0
900,1/8/15,0,0,0,0
900,2/8/15,0,0,0,0
900,3/8/15,0,0,0,0
900,4/8/15,0,0,0,0
900,5/8/15,0,0,0,0
900,6/8/15,0,0,0,0
900,7/8/15,0,0,0,0
900,8/8/15,0,0,0,0
900,9/8/15,0,0,0,0
900,10/8/15,0,0,0,0
900,11/8/15,0,0,0,0
900,12/8/15,0,0,0,0
900,13/8/15,0,0,0,0
900,14/8/15,0,0,0,0
900,15/8/15,0,0,0,0
900,16/8/15,0,0,0,0
900,17/8/15,0,0,0,0
900,18/8/15,0,0,0,0
900,19/8/15,0,0,0,0
900,20/8/15,0,0,0,0
900,21/8/15,0,0,0,0
900,22/8/15,0,0,0,0
900,23/8/15,0,0,0,0
900,24/8/15,0,0,0,0
900,25/8/15,0,0,0,0
900,26/8/15,0,0,0,0
900,27/8/15,0,0,0,0
901,17/7/15,1,26.55877267,0,0
901,18/7/15,0,0,0,0
901,19/7/15,0,0,0,0
901,20/7/15,0,0,0,0
901,21/7/15,0,0,0,0
901,22/7/15,0,0,0,0
901,23/7/15,0,0,0,0
901,24/7/15,0,0,0,0
901,25/7/15,0,0,0,0
901,27/7/15,0,0,0,0
901,28/7/15,1,48.741555,1,0
901,29/7/15,2,136.5658167,3,0
901,30/7/15,0,0,0,0
901,31/7/15,1,29.00930467,0,0
901,1/8/15,0,0,0,0
901,2/8/15,0,0,0,0
901,3/8/15,0,0,0,0
901,4/8/15,0,0,0,0
901,5/8/15,0,0,0,0
901,6/8/15,0,0,0,0
901,7/8/15,0,0,0,0
901,8/8/15,0,0,0,0
901,9/8/15,0,0,0,0
901,10/8/15,0,0,0,0
901,11/8/15,0,0,0,0
901,12/8/15,0,0,0,0
901,13/8/15,0,0,0,0
901,14/8/15,0,0,0,0
901,15/8/15,0,0,0,0
901,16/8/15,0,0,0,0
901,17/8/15,0,0,0,0
901,18/8/15,0,0,0,0
901,19/8/15,0,0,0,0
901,20/8/15,0,0,0,0
901,21/8/15,0,0,0,0
901,22/8/15,0,0,0,0
901,23/8/15,0,0,0,0
901,24/8/15,0,0,0,0
901,25/8/15,0,0,0,0
901,26/8/15,0,0,0,0
901,27/8/15,0,0,0,0
903,16/11/14,1,15.12753317,0,0
903,17/11/14,0,0,0,0
903,18/11/14,0,0,0,0
903,19/11/14,0,0,0,0
903,20/11/14,0,0,0,0
904,5/3/15,2,80.045074,1,0
904,6/3/15,1,148.7846492,0,0
904,7/3/15,0,0,0,0
904,8/3/15,0,0,0,0
904,9/3/15,0,0,0,0
905,8/1/15,2,64.39851067,0,0
905,9/1/15,0,0,0,0
905,10/1/15,0,0,0,0
905,11/1/15,1,23.996929,0,0
905,12/1/15,1,20.58777367,0,0
905,13/1/15,0,0,0,0
905,14/1/15,0,0,0,0
905,15/1/15,0,0,0,0
905,16/1/15,0,0,0,0
905,17/1/15,0,0,0,0
905,18/1/15,0,0,0,0
905,19/1/15,1,6.0845615,0,0
905,20/1/15,1,31.162637,0,0
905,21/1/15,0,0,0,0
905,22/1/15,1,37.36091767,0,0
905,23/1/15,0,0,0,0
905,24/1/15,0,0,0,0
905,25/1/15,0,0,0,0
905,26/1/15,0,0,0,0
905,27/1/15,0,0,0,0
905,28/1/15,0,0,0,0
905,29/1/15,0,0,0,0
905,30/1/15,0,0,0,0
905,31/1/15,0,0,0,0
905,1/2/15,0,0,0,0
905,2/2/15,0,0,0,0
905,3/2/15,0,0,0,0
905,4/2/15,0,0,0,0
905,5/2/15,0,0,0,0
905,6/2/15,0,0,0,0
905,7/2/15,0,0,0,0
905,8/2/15,0,0,0,0
